"USERID","AGE","GENDER","AREA","JOB","INCOME","EDUCATION","FAMILY","INTEREST","DEVICE"
"7005f8f2-4856-4143-965e-493f4cd98c5a","35-44","女性","広島県","会社員","300-500万円","大卒","既婚","映画鑑賞","スマホ中心"
"0ac0a110-431a-46de-abc5-064db787a0c5","65+","女性","滋賀県","フリーランス","500-700万円","大卒","子供あり","料理","マルチデバイス"
"f86f5f55-930e-4557-b201-96b939f59f05","45-54","男性","宮城県","公務員","500-700万円","大学院卒","子供あり","読書","PC中心"
"e33edf7f-2568-43e5-bd87-29f8ae6e84cb","35-44","男性","東京都","無職","700-1000万円","大学院卒","子供あり","テクノロジー","マルチデバイス"
"89eb0c18-f4db-4548-803d-55f9e5c0c120","35-44","男性","茨城県","主婦","300-500万円","大学院卒","子供あり","旅行","スマホ中心"
"35bd69c3-5205-4b5e-bd6c-2df0f8772980","18-24","女性","熊本県","エンジニア","300-500万円","大卒","独身","読書","PC中心"
"0393394c-b401-4535-94ae-46c06c7e6e03","45-54","その他","秋田県","フリーランス","300-500万円","高卒","子供あり","スポーツ","スマホ中心"
"0f572db9-5a97-4272-9e52-a123e57da54c","35-44","女性","宮崎県","販売員","500-700万円","専門学校卒","既婚","スポーツ","スマホ中心"
"cb32c9fa-b6bc-45cc-873a-d6dc7ad3ca8d","65+","男性","三重県","フリーランス","300万円未満","大学院卒","既婚","スポーツ","マルチデバイス"
"f339a07d-1c63-46d7-b280-61a5f4c050a1","65+","男性","京都府","教師","700-1000万円","大卒","既婚","読書","マルチデバイス"
"171c5e7e-edc3-4ae4-a2a9-9cee64bf2720","55-64","男性","静岡県","経営者","1000万円以上","大卒","子供あり","読書","PC中心"
"773bc9e7-ed33-4cba-bef9-a3652e8eb887","55-64","その他","茨城県","医師","500-700万円","高卒","子供あり","音楽","マルチデバイス"
"1062171b-38f8-48b0-8131-7962f2092bdc","18-24","女性","宮崎県","デザイナー","500-700万円","高卒","子供あり","プログラミング","PC中心"
"4305d359-53e7-4362-b734-a9ad613d2b5b","25-34","女性","鹿児島県","フリーランス","1000万円以上","専門学校卒","既婚","旅行","スマホ中心"
"c4db10a2-32a6-4832-9f45-e46f0e75e835","35-44","女性","茨城県","会社員","500-700万円","専門学校卒","子供あり","音楽","スマホ中心"
"398ab902-5dd3-4678-ba4a-9d530c2e1bef","18-24","女性","和歌山県","無職","300万円未満","専門学校卒","独身","プログラミング","マルチデバイス"
"1ee8463d-8502-4a86-8e44-ccf68a2d565a","55-64","女性","長崎県","無職","500-700万円","専門学校卒","既婚","ペット","スマホ中心"
"d93504ae-ea66-4b0d-bdb7-0ace2cc04908","65+","男性","大阪府","エンジニア","700-1000万円","高卒","子供あり","スポーツ","PC中心"
"27e31a04-f9cc-48f5-beff-faa7c3ffcbeb","55-64","女性","滋賀県","経営者","700-1000万円","大学院卒","独身","ペット","マルチデバイス"
"171c7a86-563f-4d80-bc2b-dc4d60b4af5a","35-44","男性","奈良県","研究者","300-500万円","大卒","子供あり","写真撮影","スマホ中心"
"3418af7b-af42-4b8a-8069-1f7c3dcf826f","25-34","男性","鳥取県","学生","500-700万円","高卒","子供あり","アウトドア","PC中心"
"6aff7daa-776e-4ef4-be7b-792721b60362","18-24","その他","大阪府","デザイナー","700-1000万円","専門学校卒","独身","音楽","PC中心"
"9c80d33e-914b-4cab-bf3d-3200a061e520","65+","男性","山形県","会社員","300-500万円","大学院卒","独身","ファッション","マルチデバイス"
"572d2461-d386-4c2f-87fd-09968f32305b","65+","その他","大阪府","フリーランス","1000万円以上","高卒","既婚","旅行","スマホ中心"
"795efe5c-e89f-4cb0-b3ef-bf8c132ac28c","55-64","その他","福井県","フリーランス","300万円未満","大卒","既婚","投資","PC中心"
"fd75183b-338d-42f4-aba3-90372632f830","65+","女性","福井県","販売員","700-1000万円","専門学校卒","既婚","ゲーム","スマホ中心"
"856cb515-c312-4c1d-8f22-c6c4449a35dd","55-64","その他","鳥取県","無職","300万円未満","専門学校卒","独身","アウトドア","マルチデバイス"
"330ff4ef-de00-4bf8-99e2-cbd1938fa899","25-34","女性","鳥取県","教師","300-500万円","大学院卒","既婚","スポーツ","スマホ中心"
"ca7bcd6d-cdda-49f7-85b3-71961a84d02b","65+","男性","広島県","公務員","300-500万円","大学院卒","独身","ペット","マルチデバイス"
"7086c33e-d071-4b45-b1d2-5fc4d9ff7cbf","65+","男性","福井県","会社員","500-700万円","専門学校卒","既婚","ファッション","PC中心"
"3c064029-dd58-4960-97f1-9b91d2ffda57","25-34","男性","長崎県","学生","1000万円以上","大卒","独身","ペット","スマホ中心"
"87f6c36f-7a3c-41e7-8efe-72bdea7b31f8","18-24","その他","大阪府","学生","300-500万円","大卒","既婚","写真撮影","スマホ中心"
"c488ed7b-f617-4d6c-9120-20430681e92f","18-24","その他","愛媛県","医師","300-500万円","大学院卒","子供あり","プログラミング","PC中心"
"ac251968-c2fb-491b-931f-654139746958","55-64","男性","石川県","医師","700-1000万円","大学院卒","独身","スポーツ","マルチデバイス"
"982b98e2-cdd3-4375-9435-cb7943cea1e0","45-54","その他","福島県","教師","500-700万円","大卒","子供あり","プログラミング","マルチデバイス"
"82399967-f467-4b5f-8bbf-fb1ec510d004","45-54","女性","奈良県","会社員","300-500万円","大卒","子供あり","投資","マルチデバイス"
"15645678-1899-4a0d-b624-f173417d7973","35-44","その他","静岡県","学生","1000万円以上","大卒","既婚","アウトドア","スマホ中心"
"05a4f9a7-d6a0-473d-ab0e-adb463963633","65+","その他","長野県","アーティスト","300万円未満","大卒","既婚","ファッション","スマホ中心"
"3615da5a-3ad3-413f-a1cd-f295bd324885","65+","その他","茨城県","無職","300-500万円","専門学校卒","独身","音楽","PC中心"
"379574ab-91c5-4192-b3f4-6dda35e68442","18-24","男性","石川県","公務員","700-1000万円","高卒","子供あり","映画鑑賞","スマホ中心"
"1917bb12-99f4-4ace-822b-bcd6bb640974","65+","男性","静岡県","教師","300-500万円","専門学校卒","既婚","写真撮影","マルチデバイス"
"2e67b03f-472f-4b38-9880-cb3991ca2749","45-54","女性","愛知県","販売員","300-500万円","大卒","既婚","投資","スマホ中心"
"d65d7b84-d7df-4045-8e83-da47511fe2fe","45-54","その他","埼玉県","教師","500-700万円","専門学校卒","子供あり","テクノロジー","スマホ中心"
"3372eb69-c925-4261-a6b7-5ebce71273c4","45-54","男性","高知県","教師","500-700万円","大学院卒","既婚","アウトドア","スマホ中心"
"561fbfdc-2292-4d8c-8709-22aeaedde385","18-24","その他","東京都","会社員","300-500万円","大卒","独身","写真撮影","マルチデバイス"
"94d08b98-b228-4a50-ad38-7423fa798eb1","55-64","男性","宮崎県","弁護士","500-700万円","専門学校卒","既婚","プログラミング","マルチデバイス"
"9b853f48-6b2d-4fbd-9814-94e18c215fdf","18-24","女性","高知県","主婦","300万円未満","大卒","既婚","ペット","スマホ中心"
"f120c087-6652-452a-85bc-e559cebd2f6f","65+","女性","福井県","研究者","1000万円以上","専門学校卒","子供あり","テクノロジー","スマホ中心"
"3f7965d1-d65d-4173-aefa-3cc9616b280f","25-34","その他","奈良県","弁護士","1000万円以上","専門学校卒","独身","ペット","PC中心"
"1d54876b-c1b3-4ffd-a16b-8c033fdaa2d3","65+","男性","岩手県","教師","700-1000万円","大学院卒","独身","プログラミング","PC中心"
"adf0a556-9197-475c-bb6c-9ffa6e511f62","65+","女性","神奈川県","研究者","300-500万円","大卒","独身","ゲーム","マルチデバイス"
"e27f9ebb-e1ff-433a-97b4-1705ef3df52f","25-34","女性","兵庫県","フリーランス","300万円未満","大学院卒","既婚","映画鑑賞","PC中心"
"8109f83b-d966-4d98-9974-e3a46d5ae8f4","55-64","女性","愛知県","販売員","1000万円以上","高卒","独身","映画鑑賞","PC中心"
"c9679ad5-7868-40e4-ad24-e833dc6ae142","65+","男性","神奈川県","教師","1000万円以上","専門学校卒","既婚","音楽","マルチデバイス"
"40278a4d-2857-4be8-a1cf-e0745638db64","25-34","その他","埼玉県","アーティスト","500-700万円","大卒","子供あり","プログラミング","PC中心"
"06688080-eac0-484c-9f79-03137d527640","45-54","女性","北海道","経営者","700-1000万円","専門学校卒","既婚","ガーデニング","スマホ中心"
"695b557e-d137-4d1f-a73e-ffe9ae4609a7","55-64","その他","埼玉県","弁護士","300万円未満","大学院卒","既婚","アウトドア","スマホ中心"
"31d35740-e0d7-47ba-8247-ff1972c8b731","18-24","女性","福島県","アーティスト","700-1000万円","専門学校卒","独身","読書","マルチデバイス"
"57fc21f4-a715-44bc-a72e-043c1beecdcc","18-24","女性","東京都","公務員","500-700万円","専門学校卒","独身","旅行","PC中心"
"eec07b3b-a2dc-4375-91f5-77ae888c3e74","25-34","女性","秋田県","販売員","700-1000万円","大卒","既婚","音楽","マルチデバイス"
"ab4b0127-9916-405b-a348-3b6039d7f2ea","18-24","男性","福岡県","販売員","500-700万円","専門学校卒","既婚","ファッション","マルチデバイス"
"e8a9923c-ae85-4a41-b38f-3eaf123c2214","55-64","女性","山形県","弁護士","300-500万円","専門学校卒","独身","テクノロジー","PC中心"
"f31f4e3a-ea81-4c93-a465-403c1602da16","55-64","男性","福岡県","販売員","700-1000万円","大卒","独身","ガーデニング","マルチデバイス"
"86b6287a-e633-4199-ba78-7c2745479a98","35-44","男性","和歌山県","教師","1000万円以上","大卒","既婚","料理","PC中心"
"84791fe2-b00a-43e8-945a-2dde9f1d539b","25-34","女性","新潟県","医師","700-1000万円","大卒","既婚","アウトドア","スマホ中心"
"95138716-8b84-471d-b27b-9c0977c5db7f","25-34","その他","沖縄県","弁護士","300-500万円","大学院卒","独身","旅行","マルチデバイス"
"67baa6c4-2191-4138-9644-8b99ad94e7ef","55-64","男性","広島県","無職","300-500万円","大卒","既婚","テクノロジー","スマホ中心"
"1da7bb29-1d2f-46d5-acbd-319c348d018d","35-44","その他","岐阜県","経営者","300-500万円","大卒","子供あり","ペット","スマホ中心"
"266be16e-6304-4e06-a807-9c7e75a9eaf1","55-64","その他","島根県","医師","500-700万円","高卒","子供あり","プログラミング","PC中心"
"8a523934-356b-4fab-9986-eb0907d0a437","55-64","女性","長崎県","公務員","1000万円以上","大学院卒","既婚","アウトドア","PC中心"
"24912b99-9c38-4792-a1b6-e12bbb9a9c51","25-34","女性","東京都","販売員","1000万円以上","大学院卒","既婚","投資","マルチデバイス"
"21e65b5d-4f35-4948-878a-c6def6d9b5ff","55-64","その他","奈良県","研究者","300万円未満","大卒","既婚","写真撮影","マルチデバイス"
"60c8e0f9-b83b-4791-ab06-5da968b61a3b","65+","男性","長崎県","フリーランス","500-700万円","専門学校卒","独身","ゲーム","マルチデバイス"
"3d739c0b-11f0-4a15-a76a-114a9aedd945","65+","その他","山形県","公務員","500-700万円","高卒","子供あり","旅行","スマホ中心"
"096d7fa2-e798-4c4b-91f3-aef479e7cc1b","18-24","その他","福島県","医師","700-1000万円","高卒","子供あり","投資","スマホ中心"
"ed7e08df-410a-4fff-98d8-6903c11c9c1b","45-54","その他","埼玉県","教師","300-500万円","高卒","既婚","アウトドア","マルチデバイス"
"750f75b8-59b2-44a0-abc2-463d4dafcef0","55-64","その他","石川県","無職","500-700万円","大卒","独身","ファッション","スマホ中心"
"a9bb505c-d1c0-437b-9070-3254e69b1f11","18-24","女性","宮崎県","販売員","300-500万円","大卒","独身","スポーツ","マルチデバイス"
"599bad5d-7933-4d46-afbc-d1c422eb320b","25-34","女性","愛媛県","医師","300-500万円","大卒","子供あり","映画鑑賞","マルチデバイス"
"37a136da-7738-41bc-a01c-7a8ba824ff43","35-44","その他","茨城県","弁護士","700-1000万円","専門学校卒","子供あり","プログラミング","マルチデバイス"
"f74a214e-5156-45d9-ae87-80b21a891121","55-64","男性","福井県","教師","1000万円以上","大学院卒","既婚","旅行","PC中心"
"4929f985-fde4-41ac-a771-705c27be458a","65+","男性","鳥取県","公務員","700-1000万円","専門学校卒","既婚","ゲーム","スマホ中心"
"400058a5-0baf-4e6b-b4c6-9357ccae4a7a","25-34","その他","沖縄県","医師","1000万円以上","大学院卒","子供あり","ゲーム","マルチデバイス"
"14169d5e-2385-4089-92b7-af792dce76e8","55-64","その他","愛媛県","学生","700-1000万円","高卒","既婚","ファッション","スマホ中心"
"2768f735-a5fb-45d9-bbb8-47483ac77cd4","65+","その他","富山県","研究者","700-1000万円","大卒","独身","プログラミング","マルチデバイス"
"5c0005fd-6ae3-47ab-802d-1cc098437e99","55-64","その他","長崎県","会社員","700-1000万円","大学院卒","子供あり","写真撮影","PC中心"
"13834e7e-534e-4afb-9f75-a08ab4801897","25-34","男性","徳島県","デザイナー","300-500万円","大卒","既婚","スポーツ","PC中心"
"7c1a8de6-c71c-4b85-8d09-eccdc08592e3","65+","女性","広島県","学生","500-700万円","専門学校卒","既婚","ファッション","マルチデバイス"
"be5b9e29-1efd-4dc8-a0eb-a3970130b824","55-64","その他","新潟県","会社員","500-700万円","高卒","既婚","音楽","PC中心"
"a61ba8e3-dbdb-4045-a541-4ad4ab3f1406","55-64","男性","徳島県","アーティスト","1000万円以上","専門学校卒","既婚","プログラミング","スマホ中心"
"9a1f2a8b-6c03-4879-ac45-af2eb8338b86","55-64","男性","和歌山県","公務員","500-700万円","専門学校卒","独身","ガーデニング","マルチデバイス"
"fcf0b00f-e8d0-45cb-88a2-5579172510a3","55-64","男性","栃木県","デザイナー","500-700万円","高卒","独身","アウトドア","マルチデバイス"
"9914be0c-e80f-460e-a4c2-81f01fc25f43","25-34","その他","長野県","販売員","500-700万円","大学院卒","既婚","テクノロジー","PC中心"
"d0fe4279-2e38-49ef-b790-27b817c59f63","18-24","女性","宮城県","学生","300万円未満","専門学校卒","既婚","ファッション","スマホ中心"
"24403752-a7b0-4f92-92cc-f583e255bffd","25-34","男性","京都府","主婦","500-700万円","高卒","子供あり","料理","マルチデバイス"
"ce2556fb-c5d1-48e7-85eb-4b50df1ab91f","45-54","女性","愛知県","アーティスト","1000万円以上","高卒","既婚","ペット","PC中心"
"5b7431bf-48c3-45ca-9d13-0b12aee73478","18-24","その他","福岡県","学生","500-700万円","高卒","既婚","スポーツ","スマホ中心"
"13e1bf4d-99e2-44c8-a6d0-375cc2f50947","25-34","男性","静岡県","無職","1000万円以上","専門学校卒","独身","プログラミング","マルチデバイス"
"7a3a7e06-c140-4bdf-963e-ffed4e04ef3d","45-54","女性","静岡県","経営者","300万円未満","高卒","独身","投資","マルチデバイス"
"f89724e1-b29b-48fa-bbdc-d29968fff70d","45-54","女性","栃木県","学生","300万円未満","専門学校卒","独身","音楽","スマホ中心"
"5d5b0659-342c-4f1f-b282-6153141fdf9b","35-44","男性","神奈川県","アーティスト","300万円未満","大学院卒","独身","プログラミング","PC中心"
"ed2df0de-052b-4e67-9b5f-39b8eecb066e","25-34","女性","奈良県","研究者","700-1000万円","大学院卒","既婚","ゲーム","スマホ中心"
"d041f468-c0be-4cae-a088-126271a10784","45-54","男性","石川県","販売員","500-700万円","専門学校卒","子供あり","スポーツ","PC中心"
"0fbfc160-9d0d-4aab-8db5-bb78214b0022","18-24","男性","東京都","販売員","700-1000万円","専門学校卒","既婚","旅行","PC中心"
"b7372884-b192-4ee3-b2bc-5a482cc03532","35-44","男性","佐賀県","教師","700-1000万円","高卒","既婚","テクノロジー","スマホ中心"
"56f117ce-4fb0-426a-90c2-c6bfcdd450b3","35-44","その他","秋田県","主婦","500-700万円","専門学校卒","子供あり","スポーツ","PC中心"
"90d2ca75-6777-4414-82aa-f2a4c4ea7c5c","18-24","男性","熊本県","エンジニア","500-700万円","専門学校卒","独身","ガーデニング","マルチデバイス"
"55959875-e51a-44cb-9afb-3013939dc74f","25-34","その他","沖縄県","経営者","1000万円以上","高卒","子供あり","映画鑑賞","マルチデバイス"
"6f68d982-3ef6-4c52-a67b-d3f21d3110a4","25-34","女性","鹿児島県","無職","700-1000万円","専門学校卒","子供あり","映画鑑賞","スマホ中心"
"fa5909f1-8b2d-486c-b95e-d96d086ad9cd","18-24","男性","東京都","公務員","300-500万円","大卒","独身","スポーツ","PC中心"
"2fbb2692-ed6d-4b38-b160-15070c633f68","35-44","その他","熊本県","フリーランス","700-1000万円","専門学校卒","既婚","音楽","マルチデバイス"
"32c0c3e4-bafb-4910-aa2c-c6806e0ec5df","35-44","女性","香川県","販売員","1000万円以上","大学院卒","既婚","ファッション","PC中心"
"f491090b-a55d-4dc0-8f84-8b1f9fb0cea6","45-54","女性","佐賀県","研究者","300-500万円","大学院卒","独身","プログラミング","マルチデバイス"
"d1555987-41fb-4735-8503-01148db38435","55-64","女性","香川県","研究者","700-1000万円","高卒","既婚","写真撮影","マルチデバイス"
"d105badb-4563-4dcf-b7c6-09fd00adbd52","65+","女性","神奈川県","販売員","300-500万円","高卒","既婚","スポーツ","マルチデバイス"
"14784b40-46eb-435f-8082-59b2a5d82219","65+","その他","長崎県","公務員","500-700万円","高卒","既婚","テクノロジー","マルチデバイス"
"dcc9b6ce-c328-4feb-88e7-ca3ce0b3af32","55-64","その他","奈良県","フリーランス","300万円未満","専門学校卒","子供あり","旅行","スマホ中心"
"fb1d94f3-bb67-40b9-963b-c654b65f6776","18-24","女性","徳島県","研究者","300万円未満","大卒","子供あり","ガーデニング","マルチデバイス"
"80e1099c-2ff9-43f3-a915-80c5aed9b8cc","45-54","男性","滋賀県","フリーランス","500-700万円","大学院卒","既婚","テクノロジー","PC中心"
"f40e4ec5-01de-4a94-afa4-6d506d54fef4","45-54","男性","大分県","販売員","300-500万円","大学院卒","独身","スポーツ","PC中心"
"d6895258-80c3-49cd-a442-d448c8eed8c1","25-34","男性","和歌山県","デザイナー","500-700万円","大学院卒","子供あり","読書","マルチデバイス"
"fad40aba-fe3e-4c7b-8453-95e8ba256a1c","45-54","男性","石川県","研究者","300万円未満","大卒","子供あり","ペット","マルチデバイス"
"132a2663-8565-4603-bdb3-d353d0f41c34","35-44","女性","長崎県","研究者","300-500万円","大卒","独身","ファッション","スマホ中心"
"1dd6d665-27e0-40ae-9f85-81832301eeed","25-34","女性","長野県","販売員","300-500万円","専門学校卒","独身","ファッション","PC中心"
"a921e9e9-88ac-435b-b214-08d7e9098176","18-24","その他","岡山県","公務員","500-700万円","専門学校卒","子供あり","プログラミング","PC中心"
"fa6ae6f7-7382-43c6-9892-f24fa3fc4a18","18-24","男性","埼玉県","フリーランス","500-700万円","専門学校卒","独身","投資","マルチデバイス"
"2fcb1124-6ce1-4867-b230-d633dc562550","18-24","女性","北海道","主婦","1000万円以上","高卒","既婚","ペット","マルチデバイス"
"296f1d55-d287-46ce-9148-eac115d516af","18-24","男性","静岡県","無職","700-1000万円","大卒","独身","スポーツ","PC中心"
"97875487-9661-4aae-8dcd-a64655c641e1","18-24","その他","熊本県","学生","300-500万円","大卒","既婚","テクノロジー","マルチデバイス"
"57e35bd3-0c18-45e8-b1ff-db75b4a05c86","45-54","その他","秋田県","教師","500-700万円","高卒","子供あり","スポーツ","スマホ中心"
"b05b7b58-6f9f-49c6-8bc5-49f5fd73d4a5","25-34","男性","和歌山県","デザイナー","500-700万円","大学院卒","子供あり","読書","スマホ中心"
"bdcfbebb-9f4a-4270-9310-a781ded379ac","18-24","男性","鹿児島県","エンジニア","300-500万円","高卒","独身","旅行","スマホ中心"
"fc97473f-ceae-4a87-b3de-0387cb3f81ca","55-64","その他","奈良県","デザイナー","1000万円以上","専門学校卒","独身","ペット","スマホ中心"
"239c7107-3d78-45bc-977c-f90394289f28","18-24","女性","静岡県","会社員","300万円未満","大卒","子供あり","写真撮影","スマホ中心"
"3116692a-708d-47d7-a849-5c554de9129d","35-44","その他","石川県","教師","300-500万円","大卒","独身","投資","PC中心"
"16c31034-400e-49fe-8b09-e5e3f47cb2dd","18-24","男性","徳島県","デザイナー","1000万円以上","専門学校卒","独身","プログラミング","PC中心"
"c91fe0e3-e8c8-48dd-99dc-fecd2de3741f","18-24","その他","岡山県","研究者","1000万円以上","専門学校卒","既婚","プログラミング","スマホ中心"
"da7c1221-91cf-4c0a-a179-dedf4286a362","55-64","女性","宮城県","研究者","1000万円以上","高卒","独身","ペット","マルチデバイス"
"57851bbc-deea-4e99-b753-f4e486cc6a90","35-44","その他","茨城県","アーティスト","500-700万円","大卒","独身","ファッション","マルチデバイス"
"2f1fe75d-6549-4cf2-9ba4-031594d1904d","55-64","女性","高知県","販売員","500-700万円","大学院卒","独身","写真撮影","マルチデバイス"
"44df5755-865b-45c8-89c8-800534d66cff","18-24","女性","秋田県","会社員","300万円未満","大学院卒","子供あり","ゲーム","PC中心"
"f5e50a4c-cd95-4fdc-bfc5-7bd16e41de15","55-64","女性","佐賀県","学生","500-700万円","大学院卒","独身","ガーデニング","スマホ中心"
"5af28595-e81c-4e1d-a894-0db1a8609a5f","18-24","その他","愛媛県","会社員","500-700万円","大学院卒","独身","音楽","PC中心"
"8d2312a3-437b-448a-9d40-e79e53df9071","25-34","その他","熊本県","エンジニア","300-500万円","専門学校卒","独身","ペット","スマホ中心"
"11606efe-3e44-41eb-b077-9bafe371a9cf","18-24","その他","秋田県","フリーランス","300-500万円","高卒","既婚","プログラミング","スマホ中心"
"c3954e2d-aa36-46f6-aade-f28a96ec3635","65+","その他","和歌山県","主婦","300-500万円","大卒","子供あり","読書","マルチデバイス"
"e5a06245-8012-4932-a518-37b838dc9f9b","65+","男性","福岡県","エンジニア","300万円未満","専門学校卒","独身","ファッション","PC中心"
"5ec4f278-6e35-4425-8b01-c95c4719d01c","18-24","男性","北海道","会社員","700-1000万円","大学院卒","子供あり","ペット","スマホ中心"
"56d8af3f-d357-4920-8007-b724b7828c74","25-34","女性","岐阜県","主婦","700-1000万円","専門学校卒","既婚","料理","スマホ中心"
"9b0e6afe-7e09-4fd5-a553-d1d069605402","55-64","女性","宮城県","無職","300-500万円","大卒","独身","テクノロジー","PC中心"
"f573fa9c-f757-4f91-ad6c-a5b76c37caa2","35-44","その他","栃木県","アーティスト","500-700万円","専門学校卒","既婚","写真撮影","スマホ中心"
"e8997abc-4b32-446e-9b2a-3ee172a4e057","25-34","その他","福井県","アーティスト","300-500万円","高卒","子供あり","プログラミング","マルチデバイス"
"554dec16-89e7-4276-a85e-3b4ff0945776","35-44","女性","島根県","教師","500-700万円","大卒","独身","投資","PC中心"
"e1e8b24a-5171-468c-bb6b-8d84191d0f9c","45-54","男性","和歌山県","主婦","1000万円以上","大学院卒","既婚","旅行","スマホ中心"
"3fd5a251-2708-438d-91e8-555feb2734c9","55-64","その他","栃木県","研究者","500-700万円","大学院卒","独身","読書","PC中心"
"2a023c14-6310-4b42-99a3-218b04e9f01e","65+","女性","佐賀県","学生","500-700万円","大学院卒","独身","ファッション","スマホ中心"
"64c0af87-763f-4e3b-a60a-1dc9e52e718c","65+","女性","宮崎県","無職","500-700万円","大卒","子供あり","テクノロジー","スマホ中心"
"0026e5fc-7990-4735-9546-6871d4e50631","18-24","その他","佐賀県","主婦","500-700万円","専門学校卒","既婚","ペット","マルチデバイス"
"7ec73b36-d8e4-4454-abb0-fce2b56aad9c","35-44","その他","茨城県","デザイナー","500-700万円","高卒","独身","写真撮影","マルチデバイス"
"915b119b-a0fb-45a4-bc31-ebcea8448e2b","45-54","女性","福井県","医師","1000万円以上","大学院卒","子供あり","アウトドア","PC中心"
"fc28c644-186f-419b-ae1e-b6a4fdc4a193","35-44","男性","徳島県","会社員","300-500万円","専門学校卒","独身","アウトドア","PC中心"
"fd96394d-e108-4d66-906a-36c6d7187d51","35-44","男性","愛媛県","アーティスト","300-500万円","高卒","既婚","ペット","スマホ中心"
"1f5eb631-2d33-4684-8289-3f9e4cd7bdda","45-54","女性","山口県","教師","700-1000万円","専門学校卒","既婚","プログラミング","PC中心"
"d00b375e-dd92-4fcd-8dc2-d9b3049a3e5d","18-24","女性","埼玉県","フリーランス","300万円未満","専門学校卒","独身","スポーツ","PC中心"
"e48918fe-8760-47cf-865d-8f317ea08c30","18-24","男性","佐賀県","公務員","300-500万円","専門学校卒","既婚","プログラミング","PC中心"
"c2ba405f-eec5-43b6-ae4b-c0ceb163fc2b","55-64","その他","愛媛県","アーティスト","700-1000万円","専門学校卒","子供あり","写真撮影","スマホ中心"
"8e307620-7450-4634-b2fd-5ecfe7715e94","45-54","女性","石川県","主婦","500-700万円","専門学校卒","子供あり","アウトドア","PC中心"
"2820bd30-6f55-4aa6-9280-b7532c1c3885","65+","男性","千葉県","デザイナー","500-700万円","大卒","独身","ファッション","スマホ中心"
"a55db6eb-ff6d-42f9-9ed4-b40f36da914a","65+","その他","東京都","研究者","300万円未満","大学院卒","独身","テクノロジー","PC中心"
"eec74232-4a99-47b1-ba87-d0dfa1af0568","18-24","女性","栃木県","医師","700-1000万円","大卒","既婚","映画鑑賞","マルチデバイス"
"dece5c81-43f0-4fc8-968d-714d1d3b9847","45-54","男性","福井県","デザイナー","300万円未満","高卒","既婚","料理","PC中心"
"bb8a57d0-911e-4191-b0d3-fc50c07f6599","35-44","女性","石川県","主婦","300-500万円","大学院卒","既婚","ガーデニング","スマホ中心"
"6ee0f75e-afab-4503-8b16-ba5a724b6e20","55-64","女性","福島県","エンジニア","500-700万円","大卒","子供あり","投資","PC中心"
"33a454e7-4fb7-49a3-ab34-88b19fb0d2ad","55-64","女性","岩手県","フリーランス","300万円未満","高卒","独身","プログラミング","マルチデバイス"
"fa122de4-d9f6-4a02-b733-c341095b0cb2","65+","その他","和歌山県","弁護士","700-1000万円","大学院卒","独身","アウトドア","スマホ中心"
"06edfd5f-bd64-4a98-be55-cb791a11093d","18-24","男性","静岡県","研究者","300万円未満","大学院卒","独身","アウトドア","PC中心"
"1715274b-be33-4773-a5e1-98de67727ec5","25-34","男性","熊本県","医師","700-1000万円","大卒","既婚","投資","PC中心"
"c0ebb56f-e916-4adb-839c-e8bba32aba00","45-54","男性","福井県","経営者","300万円未満","専門学校卒","子供あり","アウトドア","スマホ中心"
"575e83b9-3088-4222-ad7a-64fe6f4c41c9","55-64","女性","熊本県","デザイナー","1000万円以上","高卒","既婚","料理","マルチデバイス"
"fa626dbf-36f1-4d8c-82ba-18adac290bc7","35-44","男性","埼玉県","研究者","500-700万円","大卒","独身","テクノロジー","マルチデバイス"
"8db6bd7d-262d-47a9-a4ed-1a2a225d969b","18-24","その他","千葉県","弁護士","300-500万円","専門学校卒","既婚","読書","PC中心"
"b5d4c5a3-0734-49da-8021-6a3b4cb80cc2","18-24","女性","埼玉県","フリーランス","300万円未満","大卒","既婚","映画鑑賞","スマホ中心"
"2a36ec62-c46b-4150-98c6-7dc78db47927","18-24","女性","島根県","弁護士","1000万円以上","大卒","独身","投資","マルチデバイス"
"c0a77df6-8fbd-4495-a208-80309bd96c16","55-64","男性","青森県","アーティスト","700-1000万円","大卒","既婚","旅行","PC中心"
"23fe4a72-9b04-4a1e-b7d6-b13fd0f62159","25-34","女性","岐阜県","アーティスト","300-500万円","高卒","独身","読書","スマホ中心"
"0f17f658-289c-44e3-b2a9-0a6f30224162","45-54","女性","沖縄県","研究者","700-1000万円","大卒","子供あり","投資","PC中心"
"40e58dd0-733c-45e1-a418-e26ba99f061d","65+","その他","島根県","研究者","300-500万円","大卒","子供あり","写真撮影","PC中心"
"1c518d0d-6e49-45b3-b47a-56a164a12e92","65+","その他","埼玉県","弁護士","500-700万円","大学院卒","既婚","料理","マルチデバイス"
"977bc497-1103-43e3-80f3-3ddd1a196bfe","45-54","その他","奈良県","公務員","300万円未満","大卒","既婚","音楽","スマホ中心"
"51a80b1d-25d5-4345-b5c7-65a1f6e91d9b","35-44","男性","長崎県","主婦","300-500万円","専門学校卒","独身","ゲーム","スマホ中心"
"f44da818-2d4c-483d-8fd9-9616e854c3f8","55-64","その他","山形県","教師","300万円未満","大学院卒","既婚","映画鑑賞","PC中心"
"7956a255-5f93-4249-9178-89421a57b0c2","18-24","男性","山梨県","医師","1000万円以上","大卒","既婚","テクノロジー","PC中心"
